#============================================================================
# Opacities computed by OpTool        <a^n>=  8.2877E-2  1.1097E-1  5.3228E-1
# Method:   DHS  fmax=  0.800
# Parameters:
#   amin [um]=      0.050 amax [um]=   3000.000  na  =   72    apow=   3.5    
#   lmin [um]=      0.050 lmax [um]=  10000.000  nlam=  300    nang=   180
#   porosity =      0.000 p_mantle =      0.000  fmax= 0.80    chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    1.000  3.01  pyr
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  3.01  mixture of  1 materials
#----------------------------------------------------------------------------
# Command: /Applications/optool/optool pyr
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
         300
   2.517520E+00   8.176540E+00   2.044353E+02   7.620379E-01
   2.622419E+00   7.915256E+00   2.002838E+02   7.620802E-01
   2.731690E+00   7.840861E+00   1.958309E+02   7.629120E-01
   2.845513E+00   7.658446E+00   1.912492E+02   7.634755E-01
   2.964079E+00   7.507537E+00   1.871038E+02   7.634427E-01
   3.087585E+00   7.322627E+00   1.829143E+02   7.644842E-01
   3.216238E+00   7.143883E+00   1.789243E+02   7.653742E-01
   3.350251E+00   6.985748E+00   1.748594E+02   7.655005E-01
   3.489848E+00   6.840804E+00   1.705462E+02   7.661152E-01
   3.635262E+00   6.679579E+00   1.669743E+02   7.675231E-01
   3.786735E+00   6.545328E+00   1.635444E+02   7.674036E-01
   3.944520E+00   6.391530E+00   1.599006E+02   7.673902E-01
   4.108879E+00   6.300577E+00   1.559809E+02   7.688566E-01
   4.280086E+00   6.293593E+00   1.523573E+02   7.698704E-01
   4.458427E+00   6.237900E+00   1.485057E+02   7.711621E-01
   4.644200E+00   6.990638E+00   1.436624E+02   7.730651E-01
   4.837713E+00   8.074144E+00   1.387435E+02   7.766083E-01
   5.039289E+00   9.195146E+00   1.338771E+02   7.801210E-01
   5.249265E+00   1.001214E+01   1.287927E+02   7.830894E-01
   5.467990E+00   1.083203E+01   1.237568E+02   7.879771E-01
   5.695828E+00   1.067357E+01   1.192446E+02   7.931552E-01
   5.933160E+00   1.035679E+01   1.146885E+02   7.980444E-01
   6.180382E+00   1.029758E+01   1.096919E+02   8.039089E-01
   6.437904E+00   1.034082E+01   1.049370E+02   8.102777E-01
   6.706156E+00   1.083367E+01   9.869914E+01   8.197169E-01
   6.985587E+00   1.149750E+01   9.211600E+01   8.303707E-01
   7.276660E+00   1.290886E+01   8.227296E+01   8.499311E-01
   7.579862E+00   1.699776E+01   6.779557E+01   8.796019E-01
   7.895697E+00   3.340183E+01   3.962718E+01   9.311046E-01
   8.224692E+00   6.051791E+01   2.472673E+01   9.321767E-01
   8.567396E+00   8.378310E+01   3.339207E+01   8.754353E-01
   8.924380E+00   1.082667E+02   4.553562E+01   8.135791E-01
   9.296239E+00   1.288871E+02   5.476872E+01   7.619494E-01
   9.683591E+00   1.374692E+02   6.081382E+01   7.340942E-01
   1.008708E+01   1.345381E+02   6.429899E+01   7.210724E-01
   1.050739E+01   1.265101E+02   6.725742E+01   7.121759E-01
   1.094521E+01   1.134967E+02   6.971528E+01   7.100235E-01
   1.140127E+01   9.687822E+01   7.243153E+01   7.125886E-01
   1.187634E+01   7.398321E+01   7.606172E+01   7.227750E-01
   1.237119E+01   6.006834E+01   7.299454E+01   7.476076E-01
   1.288667E+01   5.527545E+01   6.673516E+01   7.713737E-01
   1.342363E+01   5.518478E+01   5.962994E+01   7.924551E-01
   1.398296E+01   5.622565E+01   5.410574E+01   8.062549E-01
   1.456560E+01   5.700827E+01   4.788721E+01   8.234539E-01
   1.517252E+01   5.841825E+01   4.102140E+01   8.427130E-01
   1.580472E+01   6.625846E+01   3.471884E+01   8.508374E-01
   1.646327E+01   7.783988E+01   3.439220E+01   8.284564E-01
   1.714925E+01   8.912735E+01   3.801845E+01   7.893444E-01
   1.786382E+01   9.817244E+01   4.227466E+01   7.514369E-01
   1.860817E+01   1.024808E+02   4.573639E+01   7.237279E-01
   1.938353E+01   1.029035E+02   4.799382E+01   7.053733E-01
   2.019119E+01   1.009574E+02   4.960947E+01   6.920198E-01
   2.103251E+01   9.798066E+01   5.087835E+01   6.807614E-01
   2.190889E+01   9.201613E+01   5.143361E+01   6.770699E-01
   2.282178E+01   8.653189E+01   5.105054E+01   6.785396E-01
   2.377272E+01   8.231890E+01   5.035699E+01   6.803916E-01
   2.476327E+01   7.930735E+01   4.961775E+01   6.807703E-01
   2.579510E+01   7.710715E+01   4.890838E+01   6.796997E-01
   2.686992E+01   7.523055E+01   4.847599E+01   6.763437E-01
   2.798953E+01   7.350847E+01   4.818475E+01   6.717462E-01
   2.915579E+01   7.140890E+01   4.822496E+01   6.654226E-01
   3.037064E+01   6.850185E+01   4.822061E+01   6.609916E-01
   3.163612E+01   6.556493E+01   4.807072E+01   6.578604E-01
   3.295432E+01   6.273409E+01   4.781796E+01   6.554316E-01
   3.432745E+01   6.001732E+01   4.753616E+01   6.530820E-01
   3.575780E+01   5.741861E+01   4.724183E+01   6.507683E-01
   3.724774E+01   5.474703E+01   4.696731E+01   6.488096E-01
   3.879977E+01   5.227355E+01   4.655541E+01   6.476611E-01
   4.041647E+01   5.011318E+01   4.598600E+01   6.471614E-01
   4.210053E+01   4.835215E+01   4.537465E+01   6.461584E-01
   4.385476E+01   4.665725E+01   4.478007E+01   6.451160E-01
   4.568209E+01   4.490038E+01   4.426647E+01   6.435975E-01
   4.758556E+01   4.301595E+01   4.388905E+01   6.413519E-01
   4.956834E+01   4.121656E+01   4.353164E+01   6.389511E-01
   5.163374E+01   3.970241E+01   4.298943E+01   6.376301E-01
   5.378519E+01   3.828328E+01   4.240187E+01   6.364442E-01
   5.602630E+01   3.683502E+01   4.188073E+01   6.348724E-01
   5.836079E+01   3.537297E+01   4.143836E+01   6.329592E-01
   6.079255E+01   3.398366E+01   4.097169E+01   6.311933E-01
   6.332563E+01   3.265524E+01   4.044974E+01   6.297509E-01
   6.596427E+01   3.139763E+01   3.993949E+01   6.281108E-01
   6.871284E+01   3.025917E+01   3.944500E+01   6.263433E-01
   7.157595E+01   2.925240E+01   3.888665E+01   6.247436E-01
   7.455836E+01   2.833004E+01   3.827686E+01   6.232374E-01
   7.766503E+01   2.704911E+01   3.798271E+01   6.199416E-01
   8.090115E+01   2.584720E+01   3.767818E+01   6.170525E-01
   8.427212E+01   2.483976E+01   3.718192E+01   6.154643E-01
   8.778354E+01   2.383487E+01   3.668449E+01   6.136502E-01
   9.144128E+01   2.287370E+01   3.619672E+01   6.121287E-01
   9.525143E+01   2.198646E+01   3.571901E+01   6.107665E-01
   9.922034E+01   2.111051E+01   3.524465E+01   6.089010E-01
   1.033546E+02   2.023861E+01   3.476181E+01   6.069254E-01
   1.076612E+02   1.942783E+01   3.428741E+01   6.055279E-01
   1.121472E+02   1.868370E+01   3.382385E+01   6.039975E-01
   1.168201E+02   1.792987E+01   3.336093E+01   6.018437E-01
   1.216877E+02   1.716588E+01   3.288786E+01   5.999221E-01
   1.267581E+02   1.647589E+01   3.243277E+01   5.987292E-01
   1.320399E+02   1.583888E+01   3.199237E+01   5.969138E-01
   1.375417E+02   1.517436E+01   3.154205E+01   5.945145E-01
   1.432727E+02   1.450640E+01   3.107237E+01   5.928679E-01
   1.492426E+02   1.392616E+01   3.063723E+01   5.918619E-01
   1.554611E+02   1.337806E+01   3.022027E+01   5.896619E-01
   1.619389E+02   1.278745E+01   2.978001E+01   5.870620E-01
   1.686865E+02   1.221006E+01   2.931477E+01   5.859186E-01
   1.757153E+02   1.172936E+01   2.889736E+01   5.850024E-01
   1.830369E+02   1.125085E+01   2.850098E+01   5.822955E-01
   1.906636E+02   1.072533E+01   2.806586E+01   5.797919E-01
   1.986081E+02   1.023552E+01   2.760946E+01   5.792895E-01
   2.068837E+02   9.838580E+00   2.721632E+01   5.781201E-01
   2.155041E+02   9.413776E+00   2.683597E+01   5.749268E-01
   2.244836E+02   8.947764E+00   2.639731E+01   5.728692E-01
   2.338373E+02   8.543676E+00   2.595603E+01   5.730773E-01
   2.435808E+02   8.210258E+00   2.559632E+01   5.711668E-01
   2.537302E+02   7.830891E+00   2.522212E+01   5.676197E-01
   2.643026E+02   7.422568E+00   2.477121E+01   5.664400E-01
   2.753155E+02   7.094934E+00   2.436137E+01   5.669811E-01
   2.867872E+02   6.808951E+00   2.403203E+01   5.641075E-01
   2.987370E+02   6.472285E+00   2.365854E+01   5.605745E-01
   3.111847E+02   6.121501E+00   2.319353E+01   5.605242E-01
   3.241510E+02   5.858615E+00   2.282377E+01   5.608551E-01
   3.376577E+02   5.607226E+00   2.251775E+01   5.570522E-01
   3.517271E+02   5.308997E+00   2.214027E+01   5.538885E-01
   3.663827E+02   5.016048E+00   2.167323E+01   5.549499E-01
   3.816491E+02   4.809109E+00   2.134653E+01   5.546865E-01
   3.975515E+02   4.582307E+00   2.104657E+01   5.501087E-01
   4.141166E+02   4.317233E+00   2.066210E+01   5.477338E-01
   4.313719E+02   4.085334E+00   2.020836E+01   5.498252E-01
   4.493461E+02   3.915742E+00   1.992662E+01   5.483405E-01
   4.680693E+02   3.712004E+00   1.963019E+01   5.432968E-01
   4.875727E+02   3.479684E+00   1.922023E+01   5.422118E-01
   5.078888E+02   3.302924E+00   1.880901E+01   5.449835E-01
   5.290513E+02   3.156808E+00   1.855921E+01   5.415664E-01
   5.510957E+02   2.982436E+00   1.825742E+01   5.366446E-01
   5.740585E+02   2.786496E+00   1.782074E+01   5.372847E-01
   5.979782E+02   2.649044E+00   1.746393E+01   5.394891E-01
   6.228946E+02   2.524148E+00   1.723609E+01   5.347154E-01
   6.488492E+02   2.374779E+00   1.693152E+01   5.302965E-01
   6.758853E+02   2.220016E+00   1.647250E+01   5.324317E-01
   7.040478E+02   2.112222E+00   1.618823E+01   5.336282E-01
   7.333839E+02   2.004235E+00   1.595477E+01   5.276655E-01
   7.639423E+02   1.874467E+00   1.564398E+01   5.242512E-01
   7.957740E+02   1.757469E+00   1.519271E+01   5.277944E-01
   8.289321E+02   1.675149E+00   1.495910E+01   5.270838E-01
   8.634718E+02   1.578292E+00   1.471807E+01   5.206686E-01
   8.994507E+02   1.465722E+00   1.438952E+01   5.187879E-01
   9.369287E+02   1.381918E+00   1.397146E+01   5.229445E-01
   9.759684E+02   1.311145E+00   1.377889E+01   5.198783E-01
   1.016635E+03   1.231159E+00   1.352777E+01   5.132060E-01
   1.058996E+03   1.134042E+00   1.316579E+01   5.131378E-01
   1.103121E+03   1.076649E+00   1.281138E+01   5.170849E-01
   1.149086E+03   1.014927E+00   1.263924E+01   5.119951E-01
   1.196966E+03   9.570219E-01   1.238833E+01   5.054634E-01
   1.246841E+03   8.821000E-01   1.200033E+01   5.078955E-01
   1.298794E+03   8.329354E-01   1.171584E+01   5.105148E-01
   1.352911E+03   7.896722E-01   1.154597E+01   5.038118E-01
   1.409284E+03   7.345687E-01   1.130187E+01   4.984507E-01
   1.468006E+03   6.886404E-01   1.090336E+01   5.022662E-01
   1.529174E+03   6.473029E-01   1.069621E+01   5.035246E-01
   1.592891E+03   6.108430E-01   1.051237E+01   4.956397E-01
   1.659263E+03   5.652389E-01   1.026801E+01   4.918427E-01
   1.728401E+03   5.327076E-01   9.892027E+00   4.971006E-01
   1.800420E+03   5.022483E-01   9.736386E+00   4.953522E-01
   1.875439E+03   4.690478E-01   9.539115E+00   4.872836E-01
   1.953584E+03   4.267603E-01   9.280295E+00   4.854359E-01
   2.034985E+03   4.057011E-01   8.948263E+00   4.909328E-01
   2.119779E+03   3.755366E-01   8.821516E+00   4.863813E-01
   2.208105E+03   3.531832E-01   8.620903E+00   4.781215E-01
   2.300112E+03   3.190963E-01   8.329558E+00   4.787565E-01
   2.395952E+03   3.069216E-01   8.066161E+00   4.827739E-01
   2.495786E+03   2.829690E-01   7.940158E+00   4.760138E-01
   2.599779E+03   2.686902E-01   7.753515E+00   4.679646E-01
   2.708106E+03   2.470471E-01   7.439189E+00   4.705837E-01
   2.820947E+03   2.312224E-01   7.231048E+00   4.729279E-01
   2.938489E+03   2.191946E-01   7.094306E+00   4.635200E-01
   3.060929E+03   1.990850E-01   6.903263E+00   4.568365E-01
   3.188471E+03   1.869125E-01   6.585192E+00   4.601440E-01
   3.321327E+03   1.739049E-01   6.432162E+00   4.599524E-01
   3.459719E+03   1.620862E-01   6.278941E+00   4.490770E-01
   3.603878E+03   1.515174E-01   6.084759E+00   4.439569E-01
   3.754043E+03   1.421232E-01   5.784441E+00   4.481991E-01
   3.910466E+03   1.311746E-01   5.669773E+00   4.445168E-01
   4.073406E+03   1.213960E-01   5.498254E+00   4.327132E-01
   4.243135E+03   1.099001E-01   5.289688E+00   4.300763E-01
   4.419937E+03   1.044492E-01   5.036725E+00   4.344221E-01
   4.604105E+03   9.484221E-02   4.940104E+00   4.261993E-01
   4.795948E+03   8.969124E-02   4.769807E+00   4.135864E-01
   4.995784E+03   7.865342E-02   4.542527E+00   4.137191E-01
   5.203947E+03   7.648395E-02   4.350012E+00   4.170023E-01
   5.420783E+03   6.877895E-02   4.245439E+00   4.056616E-01
   5.646655E+03   6.583194E-02   4.097615E+00   3.940107E-01
   5.881938E+03   5.845266E-02   3.864004E+00   3.966871E-01
   6.127025E+03   5.809962E-02   3.719104E+00   3.976552E-01
   6.382324E+03   4.769229E-02   3.593428E+00   3.849243E-01
   6.648260E+03   4.280072E-02   3.439384E+00   3.769604E-01
   6.925278E+03   4.074545E-02   3.233445E+00   3.770940E-01
   7.213839E+03   3.890351E-02   3.105129E+00   3.725774E-01
   7.514423E+03   3.143285E-02   2.942530E+00   3.614136E-01
   7.827531E+03   2.901587E-02   2.816983E+00   3.570083E-01
   8.153687E+03   2.688663E-02   2.618399E+00   3.558705E-01
   8.493432E+03   2.491668E-02   2.479427E+00   3.509206E-01
   8.847334E+03   2.199261E-02   2.362336E+00   3.415974E-01
   9.215982E+03   1.981219E-02   2.225047E+00   3.365515E-01
   9.599990E+03   1.641552E-02   1.986681E+00   3.353551E-01
   1.000000E+04   1.459193E-02   1.827905E+00   3.337884E-01
