0.426000  3.01579e-13  5.44453e-14
0.477000  4.25341e-13  1.19007e-14
0.513110  5.22110e-13  2.67679e-15
0.540000  6.79039e-13  2.45883e-14
0.640500  8.84352e-13  1.52397e-15
0.777760  1.32134e-12  6.16063e-15
1.25000  2.04198e-12  6.56054e-14 
1.65000  2.08100e-12  4.29066e-14
2.15000  1.59635e-12  3.65786e-14
3.35000  6.96741e-13  2.32579e-14
4.60000  4.90019e-13  9.80300e-15
9.00000  9.87650e-13  1.02596e-14
11.6000  8.05922e-13  7.42282e-15
18.0000  8.30590e-13  1.84872e-14 




